,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
828,457550,KR7457550002,우진엔텍,KOSDAQ,중견기업부,25950,2,-950,-3.53,27000,27050,25700,113246,2962711150,240591247050,9271339,KSQ
829,036620,KR7036620003,감성코퍼레이션,KOSDAQ,우량기업부,2650,2,-20,-0.75,2675,2675,2635,79711,211106340,240324726400,90688576,KSQ
830,007460,KR7007460009,에이프로젠,KOSPI,,907,1,2,0.22,905,911,902,512544,463998741,240207393006,264837258,STK
831,123040,KR7123040008,엠에스오토텍,KOSDAQ,중견기업부,5260,2,-50,-0.94,5310,5340,5250,54610,288053430,240162537020,45658277,KSQ
832,092230,KR7092230002,KPX홀딩스,KOSPI,,56700,2,-300,-0.53,57000,57700,56700,835,47856500,239537428200,4224646,STK
833,396270,KR7396270001,넥스트칩,KOSDAQ,기술성장기업부,13260,2,-180,-1.34,13260,13440,13050,91692,1208002170,239351486400,18050640,KSQ
834,078350,KR7078350006,한양디지텍,KOSDAQ,우량기업부,15690,2,-130,-0.82,15820,15990,15650,15745,247610760,239184353580,15244382,KSQ
835,001520,KR7001520006,동양,KOSPI,,1002,1,5,0.5,1000,1003,998,36253,36284501,239161431126,238684063,STK
836,900290,HK0000307485,GRT,KOSDAQ,외국기업(소속부없음),3540,3,0,0.0,3520,3565,3500,11408,40275025,238507500000,67375000,KSQ
837,285490,KR7285490009,노바텍,KOSDAQ,벤처기업부,22500,2,-100,-0.44,22400,22700,22400,5437,122318150,237956197500,10575831,KSQ
838,054210,KR7054210000,이랜텍,KOSDAQ,우량기업부,9390,1,20,0.21,9370,9420,9290,11701,109355420,237484461900,25291210,KSQ
839,102260,KR7102260007,동성케미컬,KOSPI,,4775,1,10,0.21,4780,4790,4750,15476,73827240,237268451200,49689728,STK
840,182360,KR7182360008,큐브엔터,KOSDAQ,중견기업부,17140,2,-340,-1.95,17460,17460,17080,34901,598564420,236612335180,13804687,KSQ
841,205470,KR7205470008,휴마시스,KOSDAQ,우량기업부,1826,2,-16,-0.87,1846,1854,1811,429199,784050980,236238766434,129375009,KSQ
842,020120,KR7020120002,키다리스튜디오,KOSPI,,6370,1,240,3.92,6140,6750,6140,706666,4594710070,235631179420,36990766,STK
843,068290,KR7068290006,삼성출판사,KOSPI,,23550,2,-350,-1.46,23400,24050,23400,74039,1751249300,235500000000,10000000,STK
844,389260,KR7389260001,대명에너지,KOSDAQ,중견기업부,13770,2,-310,-2.2,14080,14190,13770,16987,235546140,234778500000,17050000,KSQ
845,079940,KR7079940003,가비아,KOSDAQ,우량기업부,17340,1,240,1.4,16990,17430,16990,10190,175972020,234708760560,13535684,KSQ
846,389500,KR7389500000,에스비비테크,KOSDAQ,기술성장기업부,38000,3,0,0.0,37650,38250,37400,18182,687363050,234646352000,6174904,KSQ
847,015360,KR7015360001,예스코홀딩스,KOSPI,,39100,1,850,2.22,38500,40400,38400,9915,391670950,234600000000,6000000,STK
848,230240,KR7230240004,에치에프알,KOSDAQ,우량기업부,17390,2,-50,-0.29,17460,17500,17300,15600,270964260,234574162140,13489026,KSQ
849,045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,3325,2,-10,-0.3,3330,3340,3315,79580,264691060,234323978525,70473377,KSQ
850,452400,KR7452400005,이닉스,KOSDAQ,벤처기업부,25800,2,-1100,-4.09,26900,27250,25300,191001,4946862750,234042842400,9071428,KSQ
851,418470,KR7418470001,밀리의서재,KOSDAQ,벤처기업부,27900,1,2350,9.2,26000,29300,25500,1065706,29919670700,234033263100,8388289,KSQ
852,035510,KR7035510007,신세계 I&C,KOSPI,,13590,3,0,0.0,13590,13650,13420,17511,236608550,233748000000,17200000,STK
853,171090,KR7171090004,선익시스템,KOSDAQ,중견기업부,24750,2,-300,-1.2,25100,25200,24700,13596,339378750,233678733750,9441565,KSQ
854,462520,KR7462520008,조선내화,KOSPI,,19700,1,70,0.36,19660,19760,19610,3020,59459340,233546809600,11855168,STK
855,220260,KR7220260004,켐트로스,KOSDAQ,벤처기업부,8790,1,1000,12.84,7720,9040,7600,6963359,59767739810,233447518530,26558307,KSQ
856,048870,KR7048870000,시너지이노베이션,KOSDAQ,중견기업부,2820,1,15,0.53,2800,2840,2780,44498,124982540,233237530080,82708344,KSQ
857,040300,KR7040300006,YTN,KOSDAQ,우량기업부,5550,1,20,0.36,5520,5550,5510,30281,167431670,233100000000,42000000,KSQ
858,298540,KR7298540006,더네이쳐홀딩스,KOSDAQ,우량기업부,15800,2,-210,-1.31,16030,16080,15750,14535,230092620,233067000800,14751076,KSQ
859,264850,KR7264850009,이랜시스,KOSDAQ,중견기업부,7780,2,-200,-2.51,7740,8170,7430,4320024,33821705230,232236205360,29850412,KSQ
860,006840,KR7006840003,AK홀딩스,KOSPI,,17530,2,-380,-2.12,17860,17920,17510,4554,80469910,232229744330,13247561,STK
861,150840,KR7150840007,인트로메딕,KOSDAQ,관리종목(소속부없음),5850,0,0,0.0,0,0,0,0,0,230717208150,39438839,KSQ
862,161580,KR7161580006,필옵틱스,KOSDAQ,중견기업부,9900,1,90,0.92,9990,10020,9870,255091,2533971470,230587265700,23291643,KSQ
863,086980,KR7086980000,쇼박스,KOSDAQ,중견기업부,3670,2,-75,-2.0,3685,3740,3640,232390,855736715,229881460000,62638000,KSQ
864,226950,KR7226950004,올릭스,KOSDAQ,기술성장기업부,13940,2,-220,-1.55,14160,14160,13900,11098,155220380,229463426540,16460791,KSQ
865,318020,KR7318020005,포인트모바일,KOSDAQ,관리종목(소속부없음),18100,0,0,0.0,0,0,0,0,0,229187123200,12662272,KSQ
866,007160,KR7007160005,사조산업,KOSPI,,45800,1,2100,4.81,44000,46200,43900,18542,842892850,229000000000,5000000,STK
867,001130,KR7001130004,대한제분,KOSPI,,135000,2,-800,-0.59,136100,136200,135000,221,29930600,228150000000,1690000,STK
868,122450,KR7122450000,KX,KOSDAQ,중견기업부,5030,1,30,0.6,4995,5050,4980,6651,33317070,228039898920,45335964,KSQ
869,065510,KR7065510000,휴비츠,KOSDAQ,우량기업부,18780,1,60,0.32,18620,18970,18550,38403,719132850,227921047380,12136371,KSQ
870,003160,KR7003160009,디아이,KOSPI,,8050,1,890,12.43,7190,8090,7140,3481122,27043686570,227815000000,28300000,STK
871,214430,KR7214430001,아이쓰리시스템,KOSDAQ,우량기업부,32050,1,700,2.23,31350,32100,30950,7487,236469000,227771658000,7106760,KSQ
872,297090,KR7297090003,씨에스베어링,KOSDAQ,중견기업부,8340,2,-130,-1.53,8550,8550,8290,66458,554563230,227431800000,27270000,KSQ
873,002020,KR7002020006,코오롱,KOSPI,,18010,2,-200,-1.1,18210,18210,18010,5283,95453430,227401932260,12626426,STK
874,229500,KR7229500004,노브메타파마,KONEX,일반기업부,20500,0,0,0.0,0,0,0,0,0,227354184000,11090448,KNX
875,091580,KR7091580001,상신이디피,KOSDAQ,우량기업부,16680,1,430,2.65,16300,16850,16250,71273,1182427430,227318692920,13628219,KSQ
876,053300,KR7053300000,한국정보인증,KOSDAQ,우량기업부,5410,1,40,0.74,5390,5440,5330,46882,251820770,226009950710,41776331,KSQ
877,290670,KR7290670009,대보마그네틱,KOSDAQ,우량기업부,28700,1,100,0.35,28600,28700,27950,9210,259656100,225514842000,7857660,KSQ
878,315640,KR7315640003,딥노이드,KOSDAQ,기술성장기업부,20200,1,340,1.71,20150,20450,19880,88065,1772630250,225374106800,11157134,KSQ
879,008060,KR7008060006,대덕,KOSPI,,6650,2,-30,-0.45,6680,6680,6620,3459,23001770,225369497500,33890150,STK
880,033230,KR7033230004,인성정보,KOSDAQ,중견기업부,5740,1,240,4.36,5750,6060,5530,27091148,157345223200,225096281200,39215380,KSQ
881,402490,KR7402490007,그린리소스,KOSDAQ,기술성장기업부,27500,2,-50,-0.18,27700,28050,27200,103806,2864692600,225058460000,8183944,KSQ
882,370090,KR7370090003,퓨런티어,KOSDAQ,기술성장기업부,27450,2,-100,-0.36,27650,27650,27100,13001,354857000,224591233500,8181830,KSQ
883,085670,KR7085670008,뉴프렉스,KOSDAQ,중견기업부,9170,2,-290,-3.07,9370,9440,9170,431561,3988642560,224213478370,24450761,KSQ
884,472850,KR7472850007,폰드그룹,KOSDAQ,중견기업부,6930,2,-110,-1.56,7040,7050,6860,180635,1255734690,224143455690,32343933,KSQ
885,036800,KR7036800001,나이스정보통신,KOSDAQ,우량기업부,22350,2,-200,-0.89,22400,22550,22300,1648,36841000,223500000000,10000000,KSQ
886,001250,KR7001250000,GS글로벌,KOSPI,,2705,1,10,0.37,2710,2770,2690,514475,1406321205,223253831620,82533764,STK
887,104460,KR7104460001,디와이피엔에프,KOSDAQ,우량기업부,20800,2,-200,-0.95,21000,21050,20700,12324,256623400,222843400000,10713625,KSQ
888,004710,KR7004710000,한솔테크닉스,KOSPI,,6940,1,10,0.14,6940,6950,6870,17190,118873460,222842553320,32109878,STK
889,144960,KR7144960002,뉴파워프라즈마,KOSDAQ,우량기업부,5100,1,10,0.2,5090,5110,5070,18433,93893600,222832382400,43692624,KSQ
890,095570,KR7095570008,AJ네트웍스,KOSPI,,4920,2,-50,-1.01,5010,5010,4915,17835,87997645,222643574280,45252759,STK
891,003200,KR7003200003,일신방직,KOSPI,,9560,2,-20,-0.21,9580,9580,9440,12001,114080380,222556800000,23280000,STK
892,092070,KR7092070002,디엔에프,KOSDAQ,우량기업부,19200,2,-100,-0.52,19300,19520,19140,22528,434454320,222179673600,11571858,KSQ
893,063570,KR7063570006,한국전자금융,KOSDAQ,우량기업부,6480,2,-20,-0.31,6550,6550,6360,21485,138580490,221277277440,34147728,KSQ
894,011785,KR7011781002,금호석유우,KOSPI,,72900,2,-2100,-2.8,74800,75400,72400,22831,1696833200,220412129400,3023486,STK
895,025000,KR7025000001,KPX케미칼,KOSPI,,45500,1,100,0.22,45400,45650,45400,2671,121618300,220220000000,4840000,STK
896,046440,KR7046440004,KG모빌리언스,KOSDAQ,우량기업부,5670,1,20,0.35,5670,5710,5630,30303,172156750,220140970560,38825568,KSQ
897,030210,KR7030210009,다올투자증권,KOSPI,,3610,2,-55,-1.5,3665,3680,3590,35075,126940450,219889092660,60911106,STK
898,042370,KR7042370007,비츠로테크,KOSDAQ,우량기업부,8380,2,-130,-1.53,8480,8530,8320,216716,1819812680,219556209500,26200025,KSQ
899,143160,KR7143160000,아이디스,KOSDAQ,우량기업부,20350,1,100,0.49,20450,20450,20150,4679,94698700,218078536500,10716390,KSQ
900,036890,KR7036890002,진성티이씨,KOSDAQ,우량기업부,9700,2,-50,-0.51,9730,9800,9670,23346,226757710,218077999600,22482268,KSQ
901,092730,KR7092730001,네오팜,KOSDAQ,우량기업부,26500,2,-300,-1.12,26550,26850,26500,6174,163994100,217495066500,8207361,KSQ
902,073490,KR7073490005,이노와이어리스,KOSDAQ,우량기업부,28600,2,-550,-1.89,29600,29600,28500,29660,854936900,217469995600,7603846,KSQ
903,109070,KR7109070003,주성코퍼레이션,KOSPI,,4100,0,0,0.0,0,0,0,0,0,216521943000,52810230,STK
904,090710,KR7090710005,휴림로봇,KOSDAQ,투자주의환기종목(소속부없음),1220,0,0,0.0,0,0,0,0,0,215922597920,176985736,KSQ
905,067000,KR7067000000,조이시티,KOSDAQ,우량기업부,3090,1,25,0.82,3080,3100,3045,116590,357767900,215875721370,69862693,KSQ
906,000140,KR7000140004,하이트진로홀딩스,KOSPI,,9290,1,110,1.2,9250,9330,9180,6986,64772430,215590846850,23206765,STK
907,267850,KR7267850006,아시아나IDT,KOSPI,,19410,1,260,1.36,19100,19460,19030,79999,1540630370,215451000000,11100000,STK
908,300080,KR7300080009,플리토,KOSDAQ,기술성장기업부,39050,2,-50,-0.13,40000,40500,37700,281497,11067189850,214839510600,5501652,KSQ
909,078150,KR7078150000,HB테크놀러지,KOSDAQ,우량기업부,2315,2,-45,-1.91,2360,2365,2290,916724,2128128450,214637345540,92715916,KSQ
910,234340,KR7234340008,헥토파이낸셜,KOSDAQ,우량기업부,22700,1,700,3.18,22500,23400,22000,68959,1566853600,214583100000,9453000,KSQ
911,083930,KR7083930008,아바코,KOSDAQ,우량기업부,13900,1,30,0.22,13750,13900,13700,4625,63809300,214237892200,15412798,KSQ
912,045970,KR7045970001,코아시아,KOSDAQ,중견기업부,8130,2,-200,-2.4,8380,8380,8060,283142,2312938510,213939941880,26314876,KSQ
913,109610,KR7109610006,에스와이,KOSDAQ,벤처기업부,4365,2,-35,-0.8,4390,4405,4330,217461,947527705,213480801000,48907400,KSQ
914,038110,KR7038110003,에코플라스틱,KOSDAQ,우량기업부,5180,2,-80,-1.52,5240,5260,5160,252588,1312791800,213257336600,41169370,KSQ
915,377190,KR7377190004,디앤디플랫폼리츠,KOSPI,,3310,3,0,0.0,3330,3335,3310,3440,11424805,213164000000,64400000,STK
916,206560,KR7206560005,덱스터,KOSDAQ,기술성장기업부,8380,2,-80,-0.95,8460,8500,8300,24478,204903970,212950347680,25411736,KSQ
917,452190,KR7452190002,한빛레이저,KOSDAQ,벤처기업부,9650,2,-300,-3.02,9960,9960,9600,291721,2835572290,211899409200,21958488,KSQ
918,067280,KR7067280008,멀티캠퍼스,KOSDAQ,우량기업부,35750,2,-50,-0.14,36000,36000,35400,79,2817700,211882349250,5926779,KSQ
919,168360,KR7168360006,펨트론,KOSDAQ,벤처기업부,9940,1,130,1.33,9840,10040,9630,131120,1291514070,211605542960,21288284,KSQ
920,090350,KR7090350000,노루페인트,KOSPI,,10550,2,-210,-1.95,10770,10790,10550,220474,2348004810,211000000000,20000000,STK
921,950170,KR8392080006,JTC,KOSDAQ,관리종목(소속부없음),4195,1,50,1.21,4185,4250,4135,25889,108213690,210960773485,50288623,KSQ
922,063170,KR7063170005,서울옥션,KOSDAQ,우량기업부,11860,1,30,0.25,12020,12430,11810,160335,1944828270,210802806620,17774267,KSQ
923,445180,KR7445180003,퓨릿,KOSDAQ,중견기업부,12570,1,310,2.53,12300,12580,12260,109372,1358446150,210788693160,16769188,KSQ
924,174900,KR7174900001,앱클론,KOSDAQ,기술성장기업부,13570,1,200,1.5,13430,13670,13300,17509,234852050,210747188750,15530375,KSQ
925,080580,KR7080580004,오킨스전자,KOSDAQ,우량기업부,11910,2,-340,-2.78,12300,12320,11820,217723,2613538960,210560439180,17679298,KSQ
926,000155,KR7000151001,두산우,KOSPI,,52600,2,-300,-0.57,52900,53200,52300,3730,196687700,210213901200,3996462,STK
927,404990,KR7404990004,신한서부티엔디리츠,KOSPI,,3755,3,0,0.0,3780,3780,3755,1619,6086630,210114344420,55955884,STK
928,179290,KR7179290002,엠아이텍,KOSDAQ,우량기업부,6500,1,30,0.46,6410,6500,6390,15352,98777750,209921907000,32295678,KSQ
929,365590,KR7365590009,하이딥,KOSDAQ,기술성장기업부,1462,1,18,1.25,1444,1500,1440,82618,121705573,209831965192,143523916,KSQ
930,060590,KR7060590007,씨티씨바이오,KOSDAQ,중견기업부,8670,1,20,0.23,8650,8700,8600,4331,37414520,209649443400,24181020,KSQ
931,004980,KR7004980009,성신양회,KOSPI,,8540,2,-80,-0.93,8610,8610,8530,12454,106602720,209367263420,24516073,STK
932,081000,KR7081000002,일진다이아,KOSPI,,14710,1,10,0.07,14730,14730,14620,3309,48486890,208925762250,14202975,STK
933,321820,KR7321820003,와이더플래닛,KOSDAQ,기술성장기업부,15630,2,-370,-2.31,16000,16060,15300,239784,3724733000,208917769800,13366460,KSQ
934,044450,KR7044450005,KSS해운,KOSPI,,9040,2,-110,-1.2,9180,9180,8990,16816,151960590,208696355200,23085880,STK
935,424960,KR7424960003,스마트레이더시스템,KOSDAQ,기술성장기업부,13750,1,20,0.15,13730,13870,13300,54712,748741770,208633425000,15173340,KSQ
936,088390,KR7088390000,이녹스,KOSDAQ,우량기업부,22200,3,0,0.0,22200,22250,21900,9179,202355800,208365736800,9385844,KSQ
937,011000,KR7011000007,진원생명과학,KOSPI,,2655,1,20,0.76,2630,2665,2615,78017,206012040,208347984135,78473817,STK
938,207760,KR7207760000,미스터블루,KOSDAQ,중견기업부,2785,1,125,4.7,2765,2915,2670,10498826,29286345170,208246626020,74774372,KSQ
939,003555,KR7003551009,LG우,KOSPI,,68900,2,-1100,-1.57,70200,70300,68400,4560,316060200,208189618000,3021620,STK
940,339770,KR7339770000,교촌에프앤비,KOSPI,,8330,1,180,2.21,8150,8370,8140,20487,169603980,208104558200,24982540,STK
941,294570,KR7294570007,쿠콘,KOSDAQ,벤처기업부,20250,2,-100,-0.49,20200,20400,20100,7005,141596000,207657371250,10254685,KSQ
942,143240,KR7143240000,사람인,KOSDAQ,우량기업부,17730,1,10,0.06,17770,17770,17550,3035,53632540,207144252990,11683263,KSQ
943,057880,KR7057880007,피에이치씨,KOSDAQ,관리종목(소속부없음),1740,0,0,0.0,0,0,0,0,0,206724832500,118807375,KSQ
944,039570,KR7039570007,HDC랩스,KOSPI,,7960,1,30,0.38,7880,8000,7850,5224,41467460,206622503960,25957601,STK
945,053690,KR7053690004,한미글로벌,KOSPI,,18850,2,-60,-0.32,18900,19230,18600,40347,758801500,206549817500,10957550,STK
946,192440,KR7192440006,슈피겐코리아,KOSDAQ,우량기업부,33200,3,0,0.0,33350,33450,32850,925,30671250,206383251600,6216363,KSQ
947,450140,KR7450140009,코오롱모빌리티그룹,KOSPI,,3285,1,5,0.15,3280,3315,3225,190339,622687170,206223266250,62777250,STK
948,015860,KR7015860000,일진홀딩스,KOSPI,,4175,2,-15,-0.36,4205,4215,4165,46717,195620185,206025741525,49347483,STK
949,418420,KR7418420006,라온텍,KOSDAQ,기술성장기업부,6960,2,-250,-3.47,7210,7210,6770,274809,1905742200,205644043680,29546558,KSQ
950,027970,KR7027970003,한국제지,KOSPI,,1081,1,8,0.75,1072,1087,1072,752,810375,205582674197,190178237,STK
951,02826K,KR702826K016,삼성물산우B,KOSPI,,126200,2,-4800,-3.66,133000,133000,126000,10940,1401204500,205381035000,1627425,STK
952,439580,KR7439580002,블루엠텍,KOSDAQ,기술성장기업부,19230,2,-230,-1.18,19630,19860,18940,340436,6575563090,205358400720,10679064,KSQ
953,211050,KR7211050000,인카금융서비스,KOSDAQ,기술성장기업부,19980,3,0,0.0,19980,20050,19810,2699,53955060,205313680800,10275960,KSQ
954,234080,KR7234080000,JW생명과학,KOSPI,,12960,1,10,0.08,13000,13060,12880,4994,64637130,205215819840,15834554,STK
955,011330,KR7011330008,유니켐,KOSPI,,2120,2,-20,-0.93,2135,2160,2105,171334,364143850,205051494360,96722403,STK
956,005680,KR7005680004,삼영전자,KOSPI,,10250,2,-90,-0.87,10340,10410,10100,30732,313379080,205000000000,20000000,STK
957,363280,KR7363280009,티와이홀딩스,KOSPI,,4065,3,0,0.0,4095,4095,4035,42691,173185480,204994974420,50429268,STK
958,033340,KR7033340001,좋은사람들,KOSDAQ,관리종목(소속부없음),2110,0,0,0.0,0,0,0,0,0,204565677380,96950558,KSQ
959,226330,KR7226330009,신테카바이오,KOSDAQ,기술성장기업부,13370,1,130,0.98,13200,13380,12980,69256,911467670,203631450750,15230475,KSQ
960,122990,KR7122990005,와이솔,KOSDAQ,우량기업부,7210,3,0,0.0,7210,7300,7170,17086,122874560,203227844610,28186941,KSQ
961,096240,KR7096240007,크레버스,KOSDAQ,우량기업부,17910,1,20,0.11,17800,17910,17670,14470,257181110,203066803800,11338180,KSQ
962,036560,KR7036560001,영풍정밀,KOSDAQ,우량기업부,12890,2,-100,-0.77,12990,13050,12870,5788,74788800,203017500000,15750000,KSQ
963,080420,KR7080420003,모다이노칩,KOSDAQ,우량기업부,2540,1,15,0.59,2500,2540,2500,6009,15052140,202492919880,79721622,KSQ
964,009155,KR7009151002,삼성전기우,KOSPI,,69600,2,-400,-0.57,70000,70000,69100,1764,123091400,202326086400,2906984,STK
965,009580,KR7009580002,무림P&P,KOSPI,,3230,2,-20,-0.62,3260,3265,3220,13031,42172980,201449686520,62368324,STK
966,035810,KR7035810001,이지홀딩스,KOSDAQ,우량기업부,3090,2,-15,-0.48,3095,3110,3080,34280,106019075,201300661050,65145845,KSQ
967,002100,KR7002100006,경농,KOSPI,,10300,1,10,0.1,10290,10350,10280,12360,127402970,201082522500,19522575,STK
968,010955,KR7010951002,S-Oil우,KOSPI,,49900,2,-100,-0.2,50100,50200,49900,9090,454775350,200694157300,4021927,STK
969,037070,KR7037070000,파세코,KOSDAQ,우량기업부,10030,2,-80,-0.79,10060,10130,10020,4522,45473970,200600000000,20000000,KSQ
970,005945,KR7005941000,NH투자증권우,KOSPI,,10630,2,-50,-0.47,10770,10770,10610,20857,222123350,200598389840,18870968,STK
971,032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,1303,2,-3,-0.23,1306,1309,1300,204933,267271043,200426498386,153819262,KSQ
972,417310,KR7417310000,코람코더원리츠,KOSPI,,4960,1,15,0.3,4980,4985,4960,11329,56369895,200384000000,40400000,STK
973,019210,KR7019210004,와이지-원,KOSDAQ,우량기업부,6550,1,20,0.31,6570,6590,6490,25034,163202430,200258514450,30573819,KSQ
974,460850,KR7460850001,동국씨엠,KOSPI,,6690,2,-40,-0.59,6770,6770,6630,18439,123176540,200022008640,29898656,STK
975,149950,KR7149950008,아바텍,KOSDAQ,중견기업부,12760,2,-100,-0.78,12990,12990,12760,1325,16962950,199151700000,15607500,KSQ
976,086890,KR7086890001,이수앱지스,KOSDAQ,기술성장기업부,5750,1,10,0.17,5710,5760,5680,15106,86358830,199014624250,34611239,KSQ
